"TIME","ROAD","LI","CONTRI","LEN","FS","JF","CF","SP","DE","TT"
496.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.86,57.53,+,0.0052887189292543015
506.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.3585,0.84,51.72,+,0.005882830626450115
515.9333333333333,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.6098,0.76,54.63,+,0.005569467325645249
526.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.93,61.61,+,0.004938484012335659
536.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.8,59.07,+,0.005150837988826815
546.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.74,57.93,+,0.005252200932159503
556.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,6.5152,0.96,27.33,+,0.011132821075740944
566.9333333333333,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,3.3589,0.86,43.95,+,0.0069228668941979515
576.9166666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.5078,0.77,51.14,+,0.005949550254204145
586.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.5057,0.92,47.26,+,0.006438002539145154
596.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.3128,0.86,51.9,+,0.00586242774566474
605.9166666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.5893,0.77,54.71,+,0.005561323341253884
616.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.2645,0.73,55.97,+,0.005436126496337323
626.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.1187,0.71,56.54,+,0.005381322957198443
636.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0533,0.7,56.79,+,0.005357633386159535
646.9166666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.96,85.57,+,0.003555685403763001
656.9166666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.81,69.83,+,0.00435715308606616
666.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.0211,0.98,49.15,+,0.006190437436419125
676.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.6773,0.84,50.48,+,0.0060273375594294765
685.9333333333333,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.7529,0.76,54.07,+,0.005627149990752728
696.9166666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.3379,0.72,55.69,+,0.005463458430597953
706.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.1517,0.71,56.41,+,0.005393724516929622
716.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0681,0.7,56.74,+,0.0053623545999295025
726.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0305,0.7,56.88,+,0.005349156118143459
736.9333333333333,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0137,0.7,56.95,+,0.0053425812115891124
746.9166666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0137,0.7,56.95,+,0.0053425812115891124
756.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0038,0.7,56.99,+,0.00533883137392525
766.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0038,0.7,56.99,+,0.00533883137392525
776.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0038,0.7,56.99,+,0.00533883137392525
786.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0038,0.7,56.99,+,0.00533883137392525
796.9166666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.2277,0.92,48.34,+,0.006294166321886636
806.9166666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.0000,0.8,53.11,+,0.005728864620598757
816.9166666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.1582,0.92,56.38,+,0.005396594537069882
826.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0710,0.79,56.72,+,0.005364245416078984
836.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0318,0.74,56.88,+,0.005349156118143459
846.9166666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0143,0.71,56.94,+,0.005343519494204425
855.9333333333333,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0064,0.7,56.98,+,0.005339768339768339
866.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0033,0.7,56.99,+,0.00533883137392525
876.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0033,0.7,56.99,+,0.00533883137392525
886.9166666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0033,0.7,56.99,+,0.00533883137392525
896.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0033,0.7,56.99,+,0.00533883137392525
906.9333333333333,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0033,0.7,56.99,+,0.00533883137392525
916.9166666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0033,0.7,56.99,+,0.00533883137392525
926.9166666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0033,0.7,56.99,+,0.00533883137392525
936.9166666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0033,0.7,56.99,+,0.00533883137392525
946.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0033,0.7,56.99,+,0.00533883137392525
956.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0033,0.7,56.99,+,0.00533883137392525
966.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0033,0.7,56.99,+,0.00533883137392525
976.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0033,0.7,56.99,+,0.00533883137392525
986.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0033,0.7,56.99,+,0.00533883137392525
996.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0705,0.7,56.73,+,0.005363299841353781
1006.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.4551,0.87,55.23,+,0.005508962520369364
1016.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.3461,0.77,55.65,+,0.005467385444743935
1025.95,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.2971,0.73,55.85,+,0.005447806624888092
1036.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.94,64.32,+,0.0047304104477611944
1046.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.84,62.38,+,0.004877524847707598
1056.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.76,58.86,+,0.005169215086646279
1066.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.99,62.65,+,0.004856504389465283
1076.9333333333334,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.2541,0.85,56.01,+,0.005432244242099625
1086.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0784,0.85,56.7,+,0.005366137566137566
1096.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.9,59.43,+,0.005119636547198384
1106.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.2581,0.98,56.0,+,0.005433214285714285
1116.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.3994,0.82,55.45,+,0.005487105500450856
1126.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.4629,0.75,55.2,+,0.0055119565217391295
1136.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.9,61.43,+,0.00495295458245157
1146.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.8717,0.98,45.84,+,0.006637434554973821
1156.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.98,66.68,+,0.004562987402519495
1166.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.82,60.24,+,0.005050796812749003
1176.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.75,57.35,+,0.005305318221447253
1186.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.1510,0.94,56.41,+,0.005393724516929622
1195.9333333333334,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.99,66.24,+,0.004593297101449276
1206.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.91,59.85,+,0.005083709273182957
1216.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.3276,0.83,55.73,+,0.005459537053651534
1226.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.4333,0.92,51.43,+,0.00591600233326852
1236.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.0583,0.92,52.89,+,0.0057526942711287575
1246.9333333333334,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.9,57.16,+,0.00532295311406578
1256.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,5.0761,0.91,35.41,+,0.00859248799774075
1266.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.8302,0.9,53.77,+,0.005658545657429793
1276.95,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,3.6083,0.83,42.98,+,0.007079106561191251
1286.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.1624,0.87,48.6,+,0.0062604938271604935
1296.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,4.3863,0.98,39.29,+,0.007743955204886739
1306.95,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.3259,0.99,47.96,+,0.006344036697247706
1316.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.4689,0.85,51.29,+,0.005932150516669916
1326.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.9430,0.77,53.34,+,0.00570416197975253
1336.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.94,59.5,+,0.0051136134453781505
1346.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.8214,0.99,53.81,+,0.005654339342129715
1356.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.93,63.08,+,0.004823398858592264
1366.9833333333333,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.6882,0.97,50.44,+,0.006032117367168913
1376.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.94,60.93,+,0.004993599212210733
1386.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.81,57.66,+,0.0052767950052029135
1396.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.8483,0.88,49.82,+,0.006107185869128864
1406.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.1133,0.78,52.67,+,0.005776722992215682
1416.9333333333334,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.7833,0.73,53.96,+,0.005638621200889547
1426.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.6352,0.71,54.53,+,0.00557968090959105
1436.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.7760,0.89,53.98,+,0.005636532048907002
1446.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.92,62.18,+,0.004893213251849469
1456.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.2248,0.87,56.13,+,0.005420630678781399
1466.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.98,59.76,+,0.005091365461847389
1476.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.85,58.98,+,0.005158697863682604
1486.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0545,0.77,56.79,+,0.005357633386159535
1496.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.4298,0.73,55.33,+,0.005499005964214711
1506.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.92,57.09,+,0.005329479768786127
1516.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.5211,0.96,54.97,+,0.005535019101327997
1526.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.1802,0.85,52.41,+,0.0058053806525472235
1535.9333333333334,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.6461,0.84,50.6,+,0.006013043478260869
1546.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.637,0.95,50.64,+,0.006008293838862559
1556.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0970,0.9,56.62,+,0.005373719533733663
1566.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.6813,0.79,54.35,+,0.005598160073597055
1576.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.86,61.61,+,0.004938484012335659
1586.9333333333334,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.5800,0.88,46.97,+,0.0064777517564402805
1597.0333333333333,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.0089,0.78,49.19,+,0.00618540353730433
1606.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.7526,0.73,50.19,+,0.006062163777644949
1616.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.1536,0.89,52.52,+,0.005793221629855292
1626.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.2512,0.98,48.25,+,0.006305906735751295
1636.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.2863,0.84,48.11,+,0.006324256911245063
1646.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.86,60.27,+,0.005048282727725235
1656.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.6990,0.98,50.4,+,0.0060369047619047616
1666.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.8549,0.9,49.79,+,0.006110865635669813
1676.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.1089,0.79,48.8,+,0.00623483606557377
1686.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.1523,0.74,48.64,+,0.006255345394736841
1696.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.1006,0.71,48.84,+,0.006229729729729729
1707.0,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.3469,0.7,51.77,+,0.005877148927950549
1716.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,4.8157,0.93,36.88,+,0.008249999999999999
1726.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.6081,0.8,46.86,+,0.006492957746478872
1736.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,5.5675,0.89,32.65,+,0.009318836140888208
1746.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,4.3868,0.99,39.28,+,0.007745926680244398
1756.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.4172,0.84,47.61,+,0.006390674228103339
1766.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0390,0.98,56.85,+,0.0053519788918205795
1776.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.3011,0.82,55.83,+,0.005449758194519075
1786.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.4187,0.75,55.37,+,0.005495033411594726
1796.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.7369,0.94,46.36,+,0.006562985332182916
1807.05,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.5122,0.81,51.12,+,0.0059518779342723005
1816.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.9624,0.74,53.26,+,0.005712730003755163
1826.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.7156,0.72,54.22,+,0.005611582441903356
1836.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.9,61.07,+,0.004982151629277878
1846.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.79,57.72,+,0.005271309771309771
1856.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.92,60.77,+,0.005006746750041138
1866.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.91,60.09,+,0.005063404892661008
1876.9833333333333,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.79,57.28,+,0.005311801675977653
1886.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,3.0490,0.96,45.15,+,0.006738870431893688
1896.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.89,57.5,+,0.005291478260869565
1906.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.3757,0.94,47.77,+,0.006369269415951433
1916.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.9422,0.88,49.45,+,0.00615288169868554
1926.9333333333334,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.9431,0.78,53.33,+,0.005705231576973561
1936.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.81,57.89,+,0.005255830022456383
1946.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.1564,0.96,48.62,+,0.006257918552036199
1956.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.9680,0.81,53.24,+,0.0057148760330578505
1966.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.4345,0.75,55.31,+,0.005500994395226902
1976.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.1950,0.72,56.24,+,0.005410028449502133
1986.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0875,0.71,56.66,+,0.005369925873632192
1996.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.0393,0.7,56.85,+,0.0053519788918205795
2006.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.7680,0.91,50.13,+,0.006069419509275882
2016.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.94,65.69,+,0.0046317552138833915
2026.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.6009,0.84,50.78,+,0.0059917290271760525
2036.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.7186,0.76,54.21,+,0.005612617598229108
2047.0,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,4.1899,0.91,40.39,+,0.007533052735825699
2056.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.9187,0.79,49.54,+,0.00614170367379895
2066.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.8613,0.74,53.65,+,0.0056712022367194775
2076.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.3866,0.71,55.5,+,0.005482162162162162
2086.9166666666665,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.84,61.54,+,0.004944101397465063
2096.9333333333334,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0,0.76,59.04,+,0.005153455284552845
